Key,English,German
UI_GUILD_TAB_HOUSING_INFO,"If your guild owns a guild house, every other Saturday, your guild will need to place an Artifact, which costs #b#u%s penyas#nu#nb, at a selected position from a defined list. \n\nIf your guild doesn't have a guild house, you can register for the next artifact battle for #b#u%s penyas#nu#nb and have a chance to obtain a guild house!\nYou can only apply/cancel an hour before the battle start.\n\n\nOnce placed, your guild will be required to defend it on the PK channel from other players, or you will lose ownership of the house. \n\nIf you successfully defend it, you will receive #bspecial rewards and a percentage of the fee#nb will be refunded.","Wenn deine Gilde ein Gildenhaus besitzt, muss deine Gilde jeden zweiten Samstag ein Artefakt, das #b#u%s Penyas#nu#nb kostet, an einer ausgewählten Position aus einer festgelegten Liste platzieren. \n\nWenn deine Gilde noch kein Gildenhaus hat, kannst du dich für die nächste Artefaktschlacht um #b#u%s Penyas#nu#nb anmelden und hast die Chance, ein Gildenhaus zu erhalten!\nDu kannst dich nur eine Stunde vor Beginn der Schlacht anmelden/abmelden.\n\n\nSobald das Haus platziert ist, muss deine Gilde es im PK-Kanal vor anderen Spielern verteidigen, sonst verlierst du das Eigentum an dem Haus. \n\nWenn ihr es erfolgreich verteidigt, erhaltet ihr #bspezielle Belohnungen und ein Prozentsatz der Gebühr#nb wird euch erstattet."
UI_HOUSINGSETUP_PRESETS,Presets,Voreinstellungen
UI_HOUSINGSETUP_MANAGE,Management,Verwaltung
UI_HOUSINGPRESET_INFO,You can manage housing presets for this world on this page. Click on a preset to preview object/NPC placements. \n\n#b#uNote:#nb#nu Applying a preset will remove all current decorations/NPCs. Only the NPCs you placed will be added to the preset list. Some models/NPCs that were part of an expired pack may not be placed when applying the preset.,"Auf dieser Seite kannst du die Wohnvorgaben für diese Welt verwalten. Klicke auf eine Voreinstellung, um eine Vorschau der Objekt-/NPC-Platzierungen anzuzeigen. \n\n#b#uHinweis:#nb#nu Das Anwenden einer Voreinstellung entfernt alle aktuellen Dekorationen/NPCs. Nur die NPCs, die du platziert hast, werden der Voreinstellungsliste hinzugefügt. Einige Modelle/NPCs, die Teil eines abgelaufenen Pakets waren, werden beim Anwenden der Voreinstellung möglicherweise nicht platziert."
UI_HOUSINGPRESET_HDR,Preset List,Vorlagenliste
UI_HOUSINGPRESET_NEW,New,Neu
UI_HOUSINGPRESET_DELETE,Delete,Löschen
UI_HOUSINGPRESET_APPLY,Apply,Ok
UI_HOUSINGPRESETS_MSGBOX_INFO,Preset Name,Voreinstellungs-Name
UI_HOUSINGPRESETS_ERROR_NAME,You have to set a name.,Du musst einen Namen festlegen
UI_HOUSINGPRESETS_ERROR_NAME_INVALID,The name you set for the preset is incorrect!,"Der Name, der für die Voreinstellung festgelegt wurde, ist falsch!"
UI_UPGRADE_GENERALTAB,General Upgrade,Allgemeines Upgrade
UI_UPGRADE_ELEMENTTAB,Element Upgrade,Element Upgrade
UI_UPGRADE_PIERCINGTAB,Piercing,Sockeln
UI_GUILD_TAB_HOUSING_VISITS,Allow external visitors,Externe Besucher gestatten
UI_HOUSINGSETUP_FILTER_CHAIR,Chair,Stuhl
UI_HOUSINGSETUP_FILTER_SOFA,Sofa,Sofa
UI_HOUSINGSETUP_FILTER_LIGHT,Light,Licht
UI_HOUSINGSETUP_FILTER_DESK,Desk,Schreibtisch
UI_HOUSINGSETUP_FILTER_TABLE,Table,Tisch
UI_HOUSINGSETUP_FILTER_DRAWER,Drawer,Kommode
UI_HOUSINGSETUP_FILTER_BED,Bed,Bett
UI_HOUSINGSETUP_FILTER_PLANT,Plant,Pflanze
UI_HOUSINGSETUP_FILTER_CLOSET,Closet,Schrank
UI_HOUSINGSETUP_FILTER_BATH,Bath,Badezimmer
UI_PLAYERHOUSINGBUY_SIZE_SMALL,S,S
UI_PLAYERHOUSINGBUY_SIZE_MEDIUM,M,M
UI_PLAYERHOUSINGBUY_SIZE_LARGE,L,L
UI_ACHIEVEMENTS_STAT_PAGE,Additional Stat Page,Zusätzliche Stat Seite
UI_STAT_PAGE_SELECT,Select your stat page:,Stat Seite auswählen:
UI_HOUSINGSETUP_FILTER_FENCE,Fence,Zaun
UI_HOUSINGSETUP_FILTER_GRASS,Grass,Gras
UI_HOUSINGSETUP_FILTER_ROCK,Rock,Stein
UI_REPORT_DISCORD,Please send a message through our Discord Modmail with valid evidence to report a player. Do you want to open Discord now?,"Bitte sende eine Nachricht über unsere Discord Modmail mit gültigen Beweisen, um einen Spieler zu melden. Willst du Discord jetzt öffnen?"
UI_GUILDSHIP_UNKNOWN,Unknown Guild,Unknown Guild
UI_GUILDSHIP_VACANT,Vacant Ship,Leerstehendes Schiff
UI_OPTION_WINDOWS_FONT,PC Flyff Font,PC Flyff Schriftart
UI_CREATE_ULTIMATE_WEAPON,Create Ultimate Weapon,Upgrade zur ultimativen Waffe
UI_CREATE_ULTIMATE_WEAPON_DESC,Create Ultimate Weapons during event period and get rewards!\nYou can earn more rewards based on the number of times you create.,"Erstelle während des Events ultimative Waffen und erhalte Belohnungen!\nJe nachdem, wie oft du eine Waffe herstellst, kannst du weitere Belohnungen erhalten."
UI_CREATE_ULTIMATE_WEAPON_LVL1,1 time,1 Mal
UI_CREATE_ULTIMATE_WEAPON_LVL2,2 times,2 Mal
UI_CREATE_ULTIMATE_WEAPON_LVL3,3 times,3 Mal
UI_CREATE_ULTIMATE_WEAPON_LVL4,4 times,4 Mal
UI_CREATE_ULTIMATE_WEAPON_LVL5,5 times,5 Mal
UI_UPGRADE_ULTIMATE_WEAPON,Upgrade Ultimate Weapon,Upgrade Ultimative Waffe
UI_UPGRADE_ULTIMATE_WEAPON_DESC,Upgrade Ultimate Weapon during the event period and get Rewards!\nYou can earn more rewards based on the upgrade level.,Verbessere die ultimative Waffe während des Events und erhalte Belohnungen!\nJe nach Upgrade-Level kannst du mehr Belohnungen erhalten.
UI_UPGRADE_ULTIMATE_WEAPON_LVL1,Achieved Ultimate Upgrade +1,Ultimatives Upgrade +1 erreicht
UI_UPGRADE_ULTIMATE_WEAPON_LVL2,Achieved Ultimate Upgrade +2,Ultimatives Upgrade +2 erreicht
UI_UPGRADE_ULTIMATE_WEAPON_LVL3,Achieved Ultimate Upgrade +3,Ultimatives Upgrade +3 erreicht
UI_UPGRADE_ULTIMATE_WEAPON_LVL4,Achieved Ultimate Upgrade +4,Ultimatives Upgrade +4 erreicht
UI_UPGRADE_ULTIMATE_WEAPON_LVL5,Achieved Ultimate Upgrade +5,Ultimatives Upgrade +5 erreicht
UI_RAINBOWRACE_RANKING,Leaderboard,Bestenliste
UI_EXCHANGE_ACCOUNTLINK,#cffff0000You will obtain an Account-Linked item because some of your sacrifice items are Account-Linked.#nc,"#cffff0000Du erhältst einen accountgebundenen Gegenstand, da einige deiner Opfergegenstände accountgebunden sind. #nc"
UI_EXCHANGE_SOULLINK,#cffff0000You will obtain a Soul-Linked item because some of your sacrifice items are Soul-Linked.#nc,"#cffff0000Du wirst einen seelengebundenen Gegenstand erhalten, weil einige deiner Opfergegenstände seelengebunden sind. #nc"
UI_RAINBOWRACE_TELEPORT_TITLE,Rainbow Race,Regenbogenrennen
UI_RAINBOWRACE_TELEPORT_MSG,The Rainbow Race will begin shortly. Would you like to teleport to the starting point? Declining will disqualify you from the race with no refund.,"Das Regenbogenrennen wird in Kürze beginnen. Möchtest du dich zum Startpunkt teleportieren? Wenn du dich weigerst, wirst du vom Rennen disqualifiziert und erhältst keine Rückerstattung."
UI_BATTLEPASS_CHRISTMAS2023,Christmas Pass 2023,Weihnachtspass 2023
UI_HOME_LOGIN_EMAIL,Sign in with Email,Mit E-Mail anmelden
UI_HOME_LOGIN_EMAIL_TIP,Login with Flyff Universe Email or Username,Anmeldung mit Flyff Universe E-Mail oder Benutzername
UI_SESSION_TITLE,Saved Sessions,Gespeicherte Sitzungen
UI_SESSION_REMOVE,Remove,Entfernen
UI_SESSION_REMOVEALL,Remove All,Alles entfernen
UI_LOW_FRAMERATE_GUIDE_TITLE,Caution,Vorsicht
UI_LOW_FRAMERATE_GUIDE_DESC,Client performance is low.\nPlease check for 2 items below.,Die Client-Leistung ist gering.\nBitte prüfe die beiden folgenden Punkte.
UI_LOW_FRAMERATE_GUIDE_GUIDE01,1) Change in-game video/graphic setting adjusted to your PC.,"1) Ändere die Video-/Grafikeinstellungen im Spiel, die an deinen PC angepasst sind."
UI_LOW_FRAMERATE_GUIDE_GUIDE02,2) Make sure your browser has hardware acceleration turned on.,"2) Achte darauf, dass die Hardwarebeschleunigung deines Browsers aktiviert ist."
UI_LOW_FRAMERATE_GUIDE_BUTTON_SETTING,Go to Game Setting,Zu den Spieleinstellungen gehen
UI_BATTLEPASS_MISSION_FINISH_RAINBOW_RACE,Finish Rainbow Race,Regenbogenrennen beenden
UI_LOCKED_SLOT_TIP,"Unlock through quests, achievements, or an Extra Bag from the Cash Shop.","Wird durch Quests, Erfolge oder eine Extra-Bag aus dem Cash Shop freigeschaltet."
UI_LOCKED_SLOT_TIP_COUPLE,You can expand slots through couple level-ups and better couple rings.,You can expand slots through couple level-ups and better couple rings.
UI_QUEST_SLOTS_COMMAND,Unfinished quests which unlock inventory slots:,"Unbeendete Quests, die Inventarplätze freischalten:"
UI_ACHIEVEMENT_SLOTS_COMMAND,Unclaimed or unfinished achievements which unlock inventory slots:,"Nicht abgeholte oder nicht abgeschlossene Erfolge, die Inventarplätze freischalten:"
UI_QUEST_KILL_MONSTER_COUNT,Defeat monsters #cffc32f07#b%d/%d#nb#nc,Besiege die Monster #cffc32f07#b%d/%d#nb#nc
UI_STORAGE_EXPIRED,(Expired),(Abgelaufen)
UI_STORAGE_GETALL,Retrieve All,Alle abrufen
UI_STORAGE_GETALL_TIP,Retrieve all items to your inventory.,Alle Gegenstände in das Inventar zurückholen.
UI_STORAGE_LIST,Contains %d items:,Enthält %d Gegenstände:
UI_STORAGE_MORE,And %d more,Und %d mehr
UI_STORAGE_VIEW,Shift+Left Click or Right Click to view content.,Umschalt+Linksklick oder Rechtsklick zum Anzeigen des Inhalts.
UI_STORAGE_VIEW_INV,Shift+Left Click to view content.,Umschalt+Linke Maustaste zum Anzeigen des Inhalts.
UI_STORAGE_VIEW_MOBILE,Long Press to view content.,"Lang drücken, um den Inhalt anzuzeigen."
UI_ACHIEVEMENTS_TOTAL_CONNECTION_PREMIUM_TAB,Premium total connection,Premium-Gesamtanschluss
UI_ACHIEVEMENTS_PROBABILITY,Probability,Wahrscheinlichkeit
UI_ACHIEVEMENTS_PROBABILITYTIP,Premium prize probability info,Informationen zur Gewinnwahrscheinlichkeit
UI_ACHIEVEMENTS_PLAYTIME_PURCHASEBTN,Purchase attendance coupon,Purchase attendance coupon
UI_ACHIEVEMENTS_CONNECTION_PURCHASEBTN,Purchase connection coupon,Purchase connection coupon
UI_STATBOARD_TITLE,Statboard,Statboard
UI_STATBOARD_RAW,Raw Stats,Rohe Stats
UI_STATBOARD_GRAPHS,Graphs,Graphen
UI_STATBOARD_RANK,Rank,Rang
UI_STATBOARD_TIME,Time,Zeit
UI_STATBOARD_ITEMS,Items,Gegenstände
UI_STATBOARD_SPEED,Avg Speed,Durchschnittliche Geschwindigkeit
UI_STATBOARD_HIDDEN,Hidden zero values: %d,Ausgeblendete Nullwerte: %d
UI_APP_UPGRADABLE_ITEMPACK_TIP,Displays the Upgradable Item Pack Menu.,Zeigt das Menü für das aufrüstbare Item Pack an.
UI_UPGRADE_ITEMPACK,Upgrade,Upgrade
UI_ITEMPACK_UPGRADE_TITLE,Item Pack Upgrade,Item Pack Upgrade
UI_ITEMPACK_UPGRADE_DESC,"When you open an egg, you can get all the items listed below.\nIf you succeed in upgrading the egg, you will receive items that are higher ranked, but if you fail, the egg may be downgraded or destroyed.","When you open an egg, you can get all the items listed below.\nIf you succeed in upgrading the egg, you will receive items that are higher ranked, but if you fail, the egg may be downgraded or destroyed."
UI_ITEMPACK_UPGRADE_DESC_EMPTY,Drag and drop an upgradable item pack in the item slot.,Ziehe ein aufrüstbares Gegenstandspaket in den Gegenstandsslot und lege es dort ab.
UI_ITEMPACK_UPGRADE_CONFIRM,"Successful upgrade increases the reward, but failure may downgrade or destroy the item.\nDo you really want to upgrade?","Successful upgrade increases the reward, but failure may downgrade or destroy the item.\nDo you really want to upgrade?"
UI_TAB_EGG_USE_NAME,Egg Use Achievements event,"""Eier benutzen"" Erfolge Event"
UI_EGG_USE_EVENT,Egg Use,Eierbenutzung
UI_EGG_USE_EVENT_DESC,"Reward is received when the number of eggs used during the event reaches a certain number.\nThe number of rewards is limited per Eggs color so hurry up.\nFirst come, first served!","Die Belohnung erhält man, wenn die Anzahl der während des Events verwendeten Eier eine bestimmte Anzahl erreicht.\nDie Anzahl der Belohnungen pro Eierfarbe ist begrenzt, also beeilt euch.\nWer zuerst kommt, mahlt zuerst!"
UI_EGG_USE_RED_EGG,Red Egg,Red Egg
UI_EGG_USE_ORANGE_EGG,Orange Egg,Orange Egg
UI_EGG_USE_YELLOW_EGG,Yellow Egg,Yellow Egg
UI_EGG_USE_GREEN_EGG,Green Egg,Green Egg
UI_EGG_USE_BLUE_EGG,Blue Egg,Blue Egg
UI_PLAYERHOUSINGBUY_KEEPTIME,Expires in: ,Verfällt in: 
UI_HOUSINGSETUP_KEEPTIME,Expires in: ,Verfällt in: 
UI_GUILD_TAB_HOUSING_JOINBATTLE,Join Artifact Battle,Artefaktschlacht beitreten
UI_GUILD_TAB_HOUSING_CANCELBATTLE,Cancel Artifact Battle,Artefaktschlacht abbrechen
UI_GUILDHOUSING_ARTIFACTBATTLEJOIN_MSGBOX_INFO,"Would you like to join the next Guild Artifact Battle?\n#cffff0000#bWARNING: By joining the Artifact Battle, a fee of %s penyas will be taken off your guild bank!#nb#nc",Möchtest du an der nächsten Artefaktschlacht der Gilde teilnehmen?\n#cffff0000#bWARNUNG: Durch die Teilnahme an der Artefaktschlacht wird eine Gebühr von %s Penyas von eurer Gildenbank abgezogen!#nb#nc beitreten
UI_GUILDHOUSING_ARTIFACTBATTLECANCEL_MSGBOX_INFO,Would you like to cancel joining the Guild Artifact Battle? You will receive all of the penyas you've used to join the battle.,"Willst du deine Teilnahme an der Gilden-Artefaktschlacht stornieren? Du erhältst alle Penyas, die du für die Teilnahme an der Schlacht ausgegeben hast."
UI_GUILD_TAB_HOUSING_NEXTARTIFACTBATTLEHDR,Next artifact battle in:,Nächste Artefaktschlacht in:
UI_CHARINFO_HOUSING,Housing,Housing
UI_CHARINFO_HOUSING_TEMPLATE,Current Template,Aktuelle Vorlage
UI_CHARINFO_HOUSING_EXPIRATION,Expires in,Verfällt in
UI_CHARINFO_HOUSING_BONUSES,Current bonuses,Aktuelle Boni
UI_CHARINFO_HOUSING_NOHOUSE,No house yet.,Noch kein Haus.
UI_CHARINFO_HOUSING_EXPIRED,Expired.,Verfallen.
UI_HOUSINGPRESETSAPPLY_MSGBOX_INFO,You are attempting to apply a preset containing objects or NPCs that are not permanent. Are you certain you still wish to apply it? \n#b#cff78e12fPlease note: Objects and NPCs with the shortest expiration time will be prioritized.#nb#nc,"Du versuchst, eine Voreinstellung anzuwenden, die Objekte oder NPCs enthält, die nicht permanent sind. Bist du sicher, dass du sie immer noch anwenden willst? \n#b#cff78e12fBitte beachte: Gegenstände und NPCs mit der kürzesten Ablaufzeit werden bevorzugt behandelt.#nb#nc"
UI_GUILDHOUSING_ARTIFACTBATTLE_TIMELEFT,Artifact Battle Ends in ,Artefaktschlacht endet in
UI_GUILD_LOG_BTN,Log,Log
UI_GUILDLOG_TITLE,Guild Log,Gilden-Log
UI_GUILDLOG_JOINED,Joined,Beigetreten
UI_GUILDLOG_LEFT,Left,Links
UI_GUILDLOG_EJECTED,Ejected,Herausgeworfen
UI_GACHA_OPEN_ALL,Open All,Alle öffnen
UI_GACHA_OPEN_ONE,Open 1,1 öffnen
UI_GACHA_OPEN_ALL_CONFIRM,Will you open all the select boxes?,Willst du alle Select Boxes öffnen?
UI_BATTLEPASS_MISSION_USEITEM,Use %s,%s verwenden
UI_HOUSINGGUESTBOOK_TOTALLIKES,Total Likes,Anzahl Likes
UI_HOUSINGGUESTBOOK_WELCOMEMSGTITLE,Welcome Message,Willkommensnachricht
UI_HOUSINGGUESTBOOK_MSGBOX_TITLE_1,Welcome Message,Willkommensnachricht
UI_HOUSINGGUESTBOOK_MSGBOX_TITLE_2,Post Message,Nachricht senden
UI_HOUSINGGUESTBOOK_MSGBOX_DESC,The message has to be between 4 and %d characters. ,Die Nachricht muss zwischen 4 und %d Zeichen lang sein.
UI_HOUSINGGUESTBOOK_DEL_TITLE,Delete guest message?,Gastnachricht löschen?
UI_HOUSINGGUESTBOOK_DEL_CONFIRM,Are you sure you want to delete that guest message?,"Bist du sicher, dass du die Gastnachricht löschen möchtest?"
UI_PLAYERHOUSINGBUY_SIZE_EXTRA_LARGE,XL,XL
UI_HOUSINGSETUP_FILTER_FLOOR,Floor,Boden
UI_HOUSINGSETUP_FILTER_CEILING,Ceiling,Decke
UI_HOUSINGSETUP_FILTER_WALL,Wall,Wand
UI_PARTY_CHANGE_NAME,Name,Name
UI_PARTY_CHANGE_NAME_TIP,Change the Party name.,Change the Party name.
UI_KALGAS_ASSAULT_NOT_SCHEDUL_DESC,There are no Kalgas Assault scheduled.,There are no Kalgas Assault scheduled.
UI_KALGAS_ASSAULT_CANNOT_ENTER,Can't enter Kalgas Assault.,Can't enter Kalgas Assault.
UI_KALGAS_ASSAULT_ENTERTIME_DESC,Do you want to enter the Kalgas Assault?\n\nTime for entry: %s,Do you want to enter the Kalgas Assault?\n\nTime for entry: %s
UI_KALGAS_ASSAULT_REGISTRATIONTIME_DESC,Can't enter yet Kalgas Assault.\n\nEntry Star: %02d:%02d:%02d,Can't enter yet Kalgas Assault.\n\nEntry Star: %02d:%02d:%02d
UI_KALGAS_ASSAULT_LATE_DESC,Todays Kalgas Assault is already start.,Todays Kalgas Assault is already start.
UI_KALGAS_ASSAULT_REG_DESC,"#cff0000ffRegistration#nc\nTime until registration:\n %s \nTime until entry:\n %s \nMinimum Level: %d\n\nCurrent number of registered players: %d\n\n※ Only users who have registered for Kalgas Assault can participate.\n※ You will not be able to enter after the time limit has passed.\n※ Maximum 200 players per an instance (100 vs 100)\n※ The minimum number of players for ranking rewards is 20 or more, and if there are less than 20 players, only the winner reward will be given.\n※ Teams will be randomly selected.","#cff0000ffRegistration#nc\nTime until registration:\n %s \nTime until entry:\n %s \nMinimum Level: %d\n\nCurrent number of registered players: %d\n\n※ Only users who have registered for Kalgas Assault can participate.\n※ You will not be able to enter after the time limit has passed.\n※ Maximum 200 players per an instance (100 vs 100)\n※ The minimum number of players for ranking rewards is 20 or more, and if there are less than 20 players, only the winner reward will be given.\n※ Teams will be randomly selected."
UI_SUN,Sunday,Sunday
UI_MON,Monday,Monday
UI_TUE,Tuesday,Tuesday
UI_WED,Wednesday,Wednesday
UI_THU,Thursday,Thursday
UI_FRI,Friday,Friday
UI_SAT,Saturday,Saturday
UI_KALGAS_ASSAULT_INFO_TITLE,Kalgas Assault Information,Kalgas Assault Information
UI_KALGAS_ASSAULT_REGISTRATION_TITLE,Kalgas Assault Registration,Kalgas Assault Registration
UI_KALGAS_ASSAULT_REGISTER,Registration,Registration
UI_KALGAS_ASSAULT_REGISTERED,Registered,Registered
UI_KALGAS_ASSAULT_RANK_TITLE,Rank,Rank
UI_KALGAS_ASSAULT_RANK_RETURN,Transport to Town,Transport to Town
UI_KALGAS_ASSAULT_RANK_WINNER,Winner : %s,Winner : %s
UI_KALGAS_ASSAULT_RANK_MYRANK,My Ranking : %s,My Ranking : %s
UI_KALGAS_ASSAULT_RANK_NOT_RECORD,No record,No record
UI_KALGAS_ASSAULT_RANK_KALGAS,Kalgas,Kalgas
UI_KALGAS_ASSAULT_RANK_ARTIFACT,Artifact,Artifact
UI_KALGAS_ASSAULT_RANK_KILL,Kill,Kill
UI_KALGAS_ASSAULT_RANK_RANKING,Ranking,Ranking
UI_KALGAS_ASSAULT_RANK_TEAM,Team,Team
UI_KALGAS_ASSAULT_RANK_NAME,Name,Name
UI_KALGAS_ASSAULT_RANK_POINT,Point,Point
UI_TOOLTIP_DST_BOSS_DMG,Boss Monster Damage,Boss Monster Damage
UI_KALGAS_ASSAULT_KILL_COUNT,Kill Count : %d,Kill Count : %d
UI_KALGAS_ASSAULT_REVIVAL_TITLE,Kalgas Assault Revival,Kalgas Assault Revival
UI_KALGAS_ASSAULT_REVIVAL_COUNT,After : %d,After : %d
UI_KALGAS_ASSAULT_REVIVAL_DEFAULT,Starting Point,Starting Point
UI_KALGAS_ASSAULT_REVIVAL_GOLD,Use gold coin x%d,Use gold coin x%d
UI_KALGAS_ASSAULT_REVIVAL_SILVER,Use silver coin,Use silver coin
UI_KALGAS_ASSAULT_TIMER_KALGAS,Time until Kalgas appears,Time until Kalgas appears
UI_KALGAS_ASSAULT_TIMER_END,Time until the Kalgas Assault end,Time until the Kalgas Assault end
UI_KALGAS_ASSAULT_UNFULFILLED_PLAY_TIME,"Due to insufficient participation time, you will be excluded from rewards and rankings.","Due to insufficient participation time, you will be excluded from rewards and rankings."
UI_KALGAS_ASSAULT_WINNER,Congratulations. %s Team Wins!,Congratulations. %s Team Wins!
UI_KALGAS_ASSAULT_DRAW,Unfortunately the winner is not decided.,Unfortunately the winner is not decided.
UI_KALGAS_ASSAULT_RETURN_COUNT,"After %d seconds, you will be automatically moved to town.","After %d seconds, you will be automatically moved to town."
UI_BLACK,Black,Black
UI_WHITE,White,White
UI_DRAW,Draw,Draw
UI_KALGAS_ASSAULT_READY,Kalgas Assault is about to start!,Kalgas Assault is about to start!
UI_KALGAS_ASSAULT_ENTRY_CLOSE_REMAINING,Entry for Kalgas Assault will close in %d minutes.,Entry for Kalgas Assault will close in %d minutes.
UI_KALGAS_ASSAULT_PLAY_START_REMAINING,Kalgas Assault will start in %d minutes.,Kalgas Assault will start in %d minutes.
UI_RAINBOWRACE_TEAMSELECTION_DESC,"You can team up with your friend to compete in a race.\n\nHowever, once you choose a team, you can't change/cancel it, so choose carefully.","You can team up with your friend to compete in a race.\n\nHowever, once you choose a team, you can't change/cancel it, so choose carefully."
UI_RAINBOWRACE_RANDOMMATCHING,Random Matching,Random Matching
UI_RAINBOWRACE_TEAMWITHFRIEND,Team up with a friend,Team up with a friend
UI_RAINBOWRACE_TEAMINVITATION,Invite a friend,Invite a friend
UI_RAINBOWRACE_FRIEND_LEVEL,Level,Level
UI_RAINBOWRACE_FRIEND_NAME,Name,Name
UI_RAINBOWRACE_FRIEND_APPLICATION,Application,Application
UI_RAINBOWRACE_INVITATION_CONFIRM,Would you like to participate in the Rainbow Race Duo (%s) with '%s'?\n\nThe application fee is %lld penya.,Would you like to participate in the Rainbow Race Duo (%s) with '%s'?\n\nThe application fee is %lld penya.
UI_RAINBOWRACE_ITEM,ITEM,ITEM
UI_RAINBOWRACE_SPEED,SPEED,SPEED
UI_RAINBOWRACE_TEAM_INVITATION,%s invites you to participate in the Rainbow Race Duo(%s). Do you accept?\n\nThe application fee is %lld penya.,%s invites you to participate in the Rainbow Race Duo(%s). Do you accept?\n\nThe application fee is %lld penya.
