Key,English,Simplified_Chinese
PROPQUEST_INC_132103,What?! You’re not aware??! But where have you been?! Honestly… We can never count on you to keep an eye on our precious world…,What?! You’re not aware??! But where have you been?! Honestly… We can never count on you to keep an eye on our precious world…
PROPQUEST_INC_132104,"Well… listen. It doesn’t matter, I’ll need you. I have no idea what happened, or even where exactly… (hesitation) But I feel like the deafening noise came from the Krakens side.","Well… listen. It doesn’t matter, I’ll need you. I have no idea what happened, or even where exactly… (hesitation) But I feel like the deafening noise came from the Krakens side."
PROPQUEST_INC_132105,"I would have gone myself, but you see… (looking away) I still have a lot to do, and there are other adventurers I need to take care of… (coughs) And don’t think I’m scared, okay! It has nothing to do with that, absolutely nothing!","I would have gone myself, but you see… (looking away) I still have a lot to do, and there are other adventurers I need to take care of… (coughs) And don’t think I’m scared, okay! It has nothing to do with that, absolutely nothing!"
PROPQUEST_INC_132106,Find the location of the events and see what’s happening there,Find the location of the events and see what’s happening there
PROPQUEST_INC_132107,"Ah! Finally, someone reliable! I knew I could count on you. Go quickly, check near the Krakens side, and come back to tell me what you find. I’m sure you’ll do an excellent job! But… be careful, alright? That rumble wasn’t normal...","Ah! Finally, someone reliable! I knew I could count on you. Go quickly, check near the Krakens side, and come back to tell me what you find. I’m sure you’ll do an excellent job! But… be careful, alright? That rumble wasn’t normal..."
PROPQUEST_INC_132108,"What?! You’re not going?! Really… We can’t count on anyone… Fine, do as you wish, but remember that this world needs protectors, not cowards. And don’t come complaining if things get worse without you!","What?! You’re not going?! Really… We can’t count on anyone… Fine, do as you wish, but remember that this world needs protectors, not cowards. And don’t come complaining if things get worse without you!"
PROPQUEST_INC_132109,Starfish… coral… and all kinds of little sea things coming together to form… a portal?! This is insane… How could this be possible?!,Starfish… coral… and all kinds of little sea things coming together to form… a portal?! This is insane… How could this be possible?!
PROPQUEST_INC_132110,"You’re back already? But… don’t tell me you haven’t checked out the source of that noise yet! We need to know what’s happening on the Krakens side. Go on, get moving! The world’s not going to protect itself, you know!","You’re back already? But… don’t tell me you haven’t checked out the source of that noise yet! We need to know what’s happening on the Krakens side. Go on, get moving! The world’s not going to protect itself, you know!"
PROPQUEST_INC_132111,Magic water stone of Herneos,Magic water stone of Herneos
PROPQUEST_INC_132112,"Hmm… If what you’re telling me is true, it would correspond to a well-known legend of Madrigal… Once upon a time, in the Old World, Herneos was a prosperous city where everyone dreamed of living, a true underwater paradise with magnificent architecture.","Hmm… If what you’re telling me is true, it would correspond to a well-known legend of Madrigal… Once upon a time, in the Old World, Herneos was a prosperous city where everyone dreamed of living, a true underwater paradise with magnificent architecture."
PROPQUEST_INC_132113,"But one day, Shade pierced the glass bubble that protected Herneos from the depths of the ocean, and the city sank… along with its inhabitants. Since then, despite numerous searches, we have never found this lost city. But if you’re telling me a portal has opened…","But one day, Shade pierced the glass bubble that protected Herneos from the depths of the ocean, and the city sank… along with its inhabitants. Since then, despite numerous searches, we have never found this lost city. But if you’re telling me a portal has opened…"
PROPQUEST_INC_132114,"I’m afraid Shade has finally found a way to return to the city of Herneos… For what purpose? I have no idea, but we need to ensure it is indeed the city of Herneos…","I’m afraid Shade has finally found a way to return to the city of Herneos… For what purpose? I have no idea, but we need to ensure it is indeed the city of Herneos…"
PROPQUEST_INC_132115,Bring back a magical water stone from the discovered location and have it analyzed by Dr. Estly,Bring back a magical water stone from the discovered location and have it analyzed by Dr. Estly
PROPQUEST_INC_132116,"Ah, thank you! I knew you’d understand the urgency. If this really is a magical water stone from Herneos, then Shade’s reach might be spreading in ways we never expected… Please, bring back a stone as soon as you can. And be careful Herneos may be more dangerous now than we imagine.","Ah, thank you! I knew you’d understand the urgency. If this really is a magical water stone from Herneos, then Shade’s reach might be spreading in ways we never expected… Please, bring back a stone as soon as you can. And be careful Herneos may be more dangerous now than we imagine."
PROPQUEST_INC_132117,"What?! You’re not interested in helping with this? You don’t understand this isn’t just some small errand! Herneos could be the key to untold mysteries… and maybe even threats. But fine, if you can’t be bothered, I’ll just have to find someone else…","What?! You’re not interested in helping with this? You don’t understand this isn’t just some small errand! Herneos could be the key to untold mysteries… and maybe even threats. But fine, if you can’t be bothered, I’ll just have to find someone else…"
PROPQUEST_INC_132118,"Ah, you've returned with the magical water stone! Thank you! I'll begin the analysis right away to confirm its origin.","Ah, you've returned with the magical water stone! Thank you! I'll begin the analysis right away to confirm its origin."
PROPQUEST_INC_132119,"Back so soon? You don’t have the magical water stone yet? We’re counting on that stone to prove if it’s truly from Herneos. Shade’s power might be stronger than we thought, so time is crucial. Please, return as soon as you have it!","Back so soon? You don’t have the magical water stone yet? We’re counting on that stone to prove if it’s truly from Herneos. Shade’s power might be stronger than we thought, so time is crucial. Please, return as soon as you have it!"
PROPQUEST_INC_132120,Under Shade's Command,Under Shade's Command
PROPQUEST_INC_132121,"What?! Monsters? Whole hordes?! Listen… Shade must already be at work, and if she’s there, she won’t waste any time.","What?! Monsters? Whole hordes?! Listen… Shade must already be at work, and if she’s there, she won’t waste any time."
PROPQUEST_INC_132122,"I’ll need you to return there. Observe, fight, assess their strengths… If these creatures are really under Shade’s control, we need to know what awaits us.","I’ll need you to return there. Observe, fight, assess their strengths… If these creatures are really under Shade’s control, we need to know what awaits us."
PROPQUEST_INC_132123,"When you’ve dealt with the monsters, return to see Dr. Estly. He should have finished the analysis of the water by then, and we’ll finally know if this submerged city is indeed Herneos…","When you’ve dealt with the monsters, return to see Dr. Estly. He should have finished the analysis of the water by then, and we’ll finally know if this submerged city is indeed Herneos…"
PROPQUEST_INC_132124,"Kill $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$s, $QUEST_END_KILL_COUNT,2$ $QUEST_END_KILL_NAME,2$s, $QUEST_END_KILL_COUNT,3$ $QUEST_END_KILL_NAME,3$s and return talk to Sovann.","Kill $QUEST_END_KILL_COUNT$ $QUEST_END_KILL_NAME$s, $QUEST_END_KILL_COUNT,2$ $QUEST_END_KILL_NAME,2$s, $QUEST_END_KILL_COUNT,3$ $QUEST_END_KILL_NAME,3$s and return talk to Sovann."
PROPQUEST_INC_132125,"Excellent! I knew I could count on you. The creatures under Shade’s command won’t go down easily, but with your skills, I’m confident you can handle them. Go, and show them that we won’t back down! Once you've dealt with them, check back with Sovann.","Excellent! I knew I could count on you. The creatures under Shade’s command won’t go down easily, but with your skills, I’m confident you can handle them. Go, and show them that we won’t back down! Once you've dealt with them, check back with Sovann."
PROPQUEST_INC_132126,"What?! You’re refusing?! Don’t you see how serious this is? Shade’s forces won’t stop they’ll only get stronger if we ignore them. Fine, if you’re not willing to help, I’ll find someone who is up to the challenge. But don’t forget you might regret standing by if Shade succeeds.","What?! You’re refusing?! Don’t you see how serious this is? Shade’s forces won’t stop they’ll only get stronger if we ignore them. Fine, if you’re not willing to help, I’ll find someone who is up to the challenge. But don’t forget you might regret standing by if Shade succeeds."
PROPQUEST_INC_132127,"You’re back again? But… have you not dealt with those monsters yet? We need to know what we’re up against! Shade’s forces are growing stronger every moment you delay. Go back and finish the job! Time is of the essence, and the fate of Herneos depends on it!","You’re back again? But… have you not dealt with those monsters yet? We need to know what we’re up against! Shade’s forces are growing stronger every moment you delay. Go back and finish the job! Time is of the essence, and the fate of Herneos depends on it!"
PROPQUEST_INC_132128,You did it! I knew you could handle those monsters! Thank you for stepping up when we needed it the most.,You did it! I knew you could handle those monsters! Thank you for stepping up when we needed it the most.
PROPQUEST_INC_132129,Seeking the Truth of Herneos,Seeking the Truth of Herneos
PROPQUEST_INC_132130,I’m afraid I don’t have the knowledge necessary to interpret the results correctly.,I’m afraid I don’t have the knowledge necessary to interpret the results correctly.
PROPQUEST_INC_132131,"Listen, take this sample and bring it to Martinyc the historian of Flarine. Only she has the archives and the skills to compare and tell you what’s going on! If this water is really connected to Herneos, she’ll know.","Listen, take this sample and bring it to Martinyc the historian of Flarine. Only she has the archives and the skills to compare and tell you what’s going on! If this water is really connected to Herneos, she’ll know."
PROPQUEST_INC_132132,Take the analysis result to Martinyc the historian of Flarine,Take the analysis result to Martinyc the historian of Flarine
PROPQUEST_INC_132133,"Thank you! I knew you’d understand the importance of this. Martinyc is our best hope for interpreting these results. Take the sample to her right away, and let’s hope she can shed some light on this mystery! The fate of Herneos could depend on it!","Thank you! I knew you’d understand the importance of this. Martinyc is our best hope for interpreting these results. Take the sample to her right away, and let’s hope she can shed some light on this mystery! The fate of Herneos could depend on it!"
PROPQUEST_INC_132134,"What? You’re turning this down? This is vital information that could unlock the secrets of Herneos! If you won’t help now, I don’t know what we’ll do. Fine, but don’t forget that knowledge is power, and you might regret passing on this opportunity!","What? You’re turning this down? This is vital information that could unlock the secrets of Herneos! If you won’t help now, I don’t know what we’ll do. Fine, but don’t forget that knowledge is power, and you might regret passing on this opportunity!"
PROPQUEST_INC_132135,"You’re back? But… have you not delivered the sample to Martinyc yet? We need her expertise to understand what the analysis reveals! Time is running out, and if this water is connected to Herneos, we need to act quickly. Go now, before it’s too late!","You’re back? But… have you not delivered the sample to Martinyc yet? We need her expertise to understand what the analysis reveals! Time is running out, and if this water is connected to Herneos, we need to act quickly. Go now, before it’s too late!"
